gid,생산가능인구,도서관,변압기,전기차,충전량_kWh,충전일수,충전소,주차면수,건물수,학교,민행기_SN,음식점,경기장,대형마트,교통량,공원
나사88bb79ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사88bb79ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사88bb79bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사88bb80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사88bb80ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa08ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa08bb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
나사89aa09aa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa09ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa09ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa10aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa59bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa60aa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa60ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa60ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa60bb,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa61aa,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
나사89aa61ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa61ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa61bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa62aa,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa63aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa63ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa69ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa69ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa69bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa73bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa74aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa74ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa74bb,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa75ab,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa75ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa75bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa78ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa79ab,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa79ba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa79bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89aa80ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab08ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab08bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab09aa,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab09ab,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
나사89ab09ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab09bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab59bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab60aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab60ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab60ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab60bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab61aa,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
나사89ab61ab,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
나사89ab61ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab61bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab62aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab69ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab69ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab74ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab74bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab75aa,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab75ab,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab75ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab75bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab78ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab79ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab79ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab79bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ab80ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba08bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba09aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba09ab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
나사89ba09ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba09bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba59ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba59bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba60aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba60ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba60ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba60bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba61aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba61ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba61ba,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba61bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba62aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba62ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba69ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba69ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba74ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba74bb,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba75ab,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba75ba,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba75bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba78ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba79ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba79ba,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba79bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89ba80ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb08ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb08ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb08bb,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
나사89bb09aa,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb09ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb09ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb09bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb59ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb59bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb60aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb60ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb60ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb60bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb61aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb61ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb61ba,21,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
나사89bb61bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb62aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb62ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb69ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb69ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb74bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb75ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb75ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb75bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb78ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb79ab,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb79ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb79bb,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사89bb80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa08ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa08ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa08bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa09aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa09ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa09ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa09bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa59ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa59bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa61ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa61ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa61bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa62aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa62ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa74bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa75ab,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa75ba,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa75bb,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa78ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa79ab,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa79ba,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa79bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90aa80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab08ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab08ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab08bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab09aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab09ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab09ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab25ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab51ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab51ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab59ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab59ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab59bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab61bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab62aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab74bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab75ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab75ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab75bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab78ba,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab78bb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab79ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab79ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab79bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ab80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba08aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba08ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba08ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba08bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba09aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba25bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba26aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba26ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba50bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba51aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba51ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba51ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba58bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba59aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba59ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba59ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba68bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba70aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba70ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba70ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba70bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba71aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba74bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba75ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba75ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba75bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba78ba,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
나사90ba78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba79ab,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba79ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba79bb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90ba80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb05bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb06aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb06ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb08aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb08ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb08ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb08bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb09aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb09ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb25bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb26aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb26ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb50bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb51aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb59aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb59ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb70aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb70ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb70ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb70bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb71aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb71ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb74ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb74bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb75ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb75ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb75bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb76aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb76ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
나사90bb77bb,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
